A;N-Z;N;Z;Element;O;ME [keV];Error ME [keV];BINDING ENERGY/A [keV];Error BINDING ENERGY/A [keV];ATOMIC MASS [µu];Error ATOMIC MASS [µu];Extrapolated?
72;2;37;35;Br;   x;-59061.75000;1.02500;8511.31260;0.01420;71936594.60600;1.10000;False
72;0;36;36;Kr;   x;-53940.58200;8.01100;8429.31930;0.11130;71942092.40600;8.60000;False
72;-2;35;37;Rb;   x;-38330.00000;500.00000;8202.00000;7.00000;71958851.00000;537.00000;True
73;23;48;25;Mn;   x;-6700.00000;600.00000;7895.00000;8.00000;72992807.00000;644.00000;True
73;21;47;26;Fe;   x;-23990.00000;500.00000;8121.00000;7.00000;72974246.00000;537.00000;True
73;19;46;27;Co;   x;-37970.00000;300.00000;8302.00000;4.00000;72959238.00000;322.00000;True
73;17;45;28;Ni;   x;-50108.15900;2.42300;8457.65290;0.03320;72946206.68100;2.60100;False
73;15;44;29;Cu;    ;-58987.44500;1.94200;8568.56990;0.02660;72936674.37600;2.08400;False
73;13;43;30;Zn;   x;-65593.41100;1.86300;8648.34550;0.02550;72929582.58000;2.00000;False
73;11;42;31;Ga;   x;-69699.34300;1.67700;8693.87400;0.02300;72925174.68000;1.80000;False
73;9;41;32;Ge;    ;-71297.53200;0.05700;8705.05000;0.00080;72923458.95400;0.06100;False
73;7;40;33;As;    ;-70952.75700;3.85300;8689.60990;0.05280;72923829.08600;4.13600;False
73;5;39;34;Se;    ;-68227.39600;7.42400;8641.55910;0.10170;72926754.88100;7.96900;False
73;3;38;35;Br;    ;-63645.78700;6.74100;8568.08030;0.09230;72931673.44100;7.23700;False
73;1;37;36;Kr;   x;-56551.75800;6.57800;8460.18470;0.09010;72939289.19300;7.06100;False
73;-1;36;37;Rb;  -p;-46011.61100;40.79400;8305.08210;0.55880;72950604.50600;43.79400;False
73;-3;35;38;Sr;   x;-31950.00000;401.00000;8102.00000;5.00000;72965700.00000;430.00000;True
74;22;48;26;Fe;   x;-20660.00000;500.00000;8076.00000;7.00000;73977821.00000;537.00000;True
74;20;47;27;Co;   x;-33540.00000;400.00000;8239.00000;5.00000;73963993.00000;429.00000;True
74;18;46;28;Ni;   x;-48700.00000;200.00000;8433.00000;3.00000;73947718.00000;215.00000;True
74;16;45;29;Cu;   x;-56006.21300;6.14800;8521.56330;0.08310;73939874.86000;6.60000;False
74;14;44;30;Zn;   x;-65756.72000;2.51500;8642.75470;0.03400;73929407.26000;2.70000;False
74;12;43;31;Ga;   x;-68049.62600;2.99400;8663.16760;0.04050;73926945.72500;3.21400;False
74;10;42;32;Ge;    ;-73422.45100;0.01300;8725.20110;0.00030;73921177.76000;0.01300;False
74;8;41;33;As;    ;-70860.06400;1.69300;8680.00200;0.02290;73923928.59600;1.81700;False
74;6;40;34;Se;    ;-72213.21000;0.01500;8687.71550;0.00030;73922475.93300;0.01500;False
74;4;39;35;Br;    ;-65288.16100;5.83500;8583.56150;0.07890;73929910.27900;6.26400;False
74;2;38;36;Kr;    ;-62331.84400;2.01300;8533.03900;0.02720;73933084.01600;2.16100;False
74;0;37;37;Rb;    ;-51916.01600;3.02700;8381.71230;0.04090;73944265.86700;3.24900;False
74;-2;36;38;Sr;   x;-40827.00000;100.00000;8221.00000;1.00000;73956170.00000;107.00000;True
75;23;49;26;Fe;   x;-14700.00000;600.00000;7996.00000;8.00000;74984219.00000;644.00000;True
75;21;48;27;Co;   x;-30560.00000;400.00000;8197.00000;5.00000;74967192.00000;429.00000;True
75;19;47;28;Ni;   x;-44240.00000;200.00000;8369.00000;3.00000;74952506.00000;215.00000;True
75;17;46;29;Cu;    ;-54470.21900;0.71800;8495.08010;0.00960;74941523.81700;0.77000;False
75;15;45;30;Zn;   x;-62558.91600;1.95600;8592.49810;0.02610;74932840.24400;2.10000;False
75;13;44;31;Ga;   x;-68460.63900;0.67100;8660.75650;0.00890;74926504.48400;0.72000;False
75;11;43;32;Ge;  -n;-71856.97300;0.05200;8695.60960;0.00070;74922858.37000;0.05500;False
75;9;42;33;As;    ;-73034.20300;0.88400;8700.87480;0.01180;74921594.56200;0.94800;False
75;7;41;34;Se;    ;-72169.48900;0.07300;8678.91390;0.00100;74922522.87000;0.07800;False
75;5;40;35;Br;   x;-69107.02000;4.28500;8627.64970;0.05710;74925810.56600;4.60000;False
75;3;39;36;Kr;   x;-64323.63200;8.10400;8553.43990;0.10810;74930945.74400;8.70000;False
75;1;38;37;Rb;   x;-57218.70200;1.18000;8448.27620;0.01570;74938573.20000;1.26600;False
75;-1;37;38;Sr;   -;-46618.70200;220.00300;8296.51160;2.93340;74949952.76700;236.18300;False
75;-3;36;39;Y;   x;-31820.00000;300.00000;8089.00000;4.00000;74965840.00000;322.00000;True
76;24;50;26;Fe;   x;-10590.00000;600.00000;7943.00000;8.00000;75988631.00000;644.00000;True
76;22;49;27;Co;   x;-25660.00000;500.00000;8131.00000;7.00000;75972453.00000;537.00000;True
76;20;48;28;Ni;   x;-42190.00000;300.00000;8338.00000;4.00000;75954707.00000;322.00000;True
76;18;47;29;Cu;   x;-50981.62700;0.91300;8443.60180;0.01200;75945268.97400;0.98000;False
76;16;46;30;Zn;    ;-62303.02400;1.45600;8582.27350;0.01920;75933114.95600;1.56200;False
76;14;45;31;Ga;   x;-66296.64800;1.95600;8624.52720;0.02570;75928827.62400;2.10000;False
76;12;44;32;Ge;    ;-73212.89800;0.01800;8705.23640;0.00030;75921402.72500;0.01900;False
76;10;43;33;As;  -n;-72291.38400;0.88600;8682.81720;0.01170;75922392.01100;0.95100;False
76;8;42;34;Se;    ;-75251.95900;0.01600;8711.47810;0.00030;75919213.70200;0.01700;False
76;6;41;35;Br;   -;-70289.07800;9.32200;8635.88300;0.12270;75924541.57400;10.00700;False
76;4;40;36;Kr;    ;-69013.70600;4.01300;8608.80770;0.05280;75925910.74300;4.30800;False
76;2;39;37;Rb;   x;-60479.08900;0.93800;8486.21610;0.01230;75935073.03100;1.00600;False
76;0;38;38;Sr;   x;-54247.64500;34.46500;8393.92940;0.45350;75941762.76000;37.00000;False
76;-2;37;39;Y;   x;-38250.00000;300.00000;8173.00000;4.00000;75958937.00000;322.00000;True
77;23;50;27;Co;   x;-21910.00000;600.00000;8082.00000;8.00000;76976479.00000;644.00000;True
77;21;49;28;Ni;   x;-37350.00000;400.00000;8272.00000;5.00000;76959903.00000;429.00000;True
77;19;48;29;Cu;   x;-48862.82800;1.21100;8411.25010;0.01570;76947543.59900;1.30000;False
77;17;47;30;Zn;    ;-58789.20300;1.97300;8530.00370;0.02560;76936887.19700;2.11700;False
77;15;46;31;Ga;   x;-65992.35200;2.42200;8613.39070;0.03150;76929154.29900;2.60000;False
77;13;45;32;Ge;  -n;-71212.87000;0.05300;8671.02930;0.00070;76923549.84300;0.05600;False
77;11;44;33;As;    ;-73916.33400;1.69200;8695.97890;0.02200;76920647.55500;1.81600;False
77;9;43;34;Se;    ;-74599.49700;0.06200;8694.69080;0.00080;76919914.15000;0.06700;False
77;7;42;35;Br;   -;-73234.81800;2.81100;8666.80730;0.03650;76921379.19300;3.01700;False
77;5;41;36;Kr;   x;-70169.45100;1.95600;8616.83700;0.02540;76924669.99900;2.10000;False
77;3;40;37;Rb;   x;-64830.50000;1.30400;8537.33960;0.01690;76930401.59900;1.40000;False
77;1;39;38;Sr;   x;-57803.44300;7.91800;8435.91880;0.10280;76937945.45400;8.50000;False
77;-1;38;39;Y;  -p;-46439.00000;203.00000;8278.00000;3.00000;76950146.00000;218.00000;True
77;-3;37;40;Zr;   x;-31600.00000;400.00000;8075.00000;5.00000;76966076.00000;429.00000;True
78;24;51;27;Co;   x;-15320.00000;700.00000;7997.00000;9.00000;77983553.00000;751.00000;True
78;22;50;28;Ni;   x;-34880.00000;400.00000;8238.00000;5.00000;77962555.00000;429.00000;True
78;20;49;29;Cu;    ;-44789.47400;13.33200;8354.66950;0.17090;77951916.52400;14.31200;False
78;18;48;30;Zn;    ;-57483.24200;1.94400;8507.38000;0.02490;77938289.20400;2.08600;False
78;16;47;31;Ga;    ;-63704.08500;1.05100;8577.10430;0.01350;77931610.85400;1.12700;False
78;14;46;32;Ge; -nn;-71862.05800;3.53600;8671.66360;0.04530;77922852.91100;3.79500;False
78;12;45;33;As; +pn;-72816.97000;9.77900;8673.87600;0.12540;77921827.77100;10.49800;False
78;10;44;34;Se;    ;-77025.95200;0.17900;8717.80720;0.00230;77917309.24400;0.19100;False
78;8;43;35;Br;   -;-73452.16800;3.58000;8661.95940;0.04590;77921145.85800;3.84200;False
78;6;42;36;Kr;    ;-74178.28300;0.30700;8661.23850;0.00390;77920366.34100;0.32900;False
78;4;41;37;Rb;   x;-66935.42700;3.23700;8558.35120;0.04150;77928141.86600;3.47500;False
78;2;40;38;Sr;   x;-63173.94900;7.45200;8500.09710;0.09550;77932179.97900;8.00000;False
78;0;39;39;Y;   x;-52173.00000;298.00000;8349.00000;4.00000;77943990.00000;320.00000;True
78;-2;38;40;Zr;   x;-40850.00000;400.00000;8194.00000;5.00000;77956146.00000;429.00000;True
79;23;51;28;Ni;   x;-28160.00000;500.00000;8150.00000;6.00000;78969769.00000;537.00000;True
79;21;50;29;Cu;   x;-42408.03900;104.97900;8320.93800;1.32890;78954473.10000;112.70000;False
79;19;49;30;Zn;    ;-53432.30200;2.22500;8450.58250;0.02820;78942638.06700;2.38800;False
79;17;48;31;Ga;    ;-62548.35500;1.20800;8556.07250;0.01530;78932851.58200;1.29600;False
79;15;47;32;Ge;    ;-69527.18000;37.16100;8634.50890;0.47040;78925359.50600;39.89300;False
79;13;46;33;As;    ;-73636.08100;5.32500;8676.61720;0.06740;78920948.41900;5.71600;False
79;11;45;34;Se;  -n;-75917.46600;0.22300;8695.59230;0.00280;78918499.25200;0.23800;False
79;9;44;35;Br;    ;-76068.06700;1.00100;8687.59560;0.01270;78918337.57400;1.07400;False
79;7;43;36;Kr;   -;-74442.29000;3.48000;8657.11300;0.04410;78920082.91900;3.73600;False
79;5;42;37;Rb;    ;-70802.77800;1.94300;8601.14010;0.02460;78923990.09500;2.08500;False
79;3;41;38;Sr;    ;-65479.66400;7.42100;8523.85580;0.09390;78929704.69200;7.96700;False
79;1;40;39;Y;   x;-57802.93500;80.10800;8416.77880;1.01400;78937946.00000;86.00000;False
79;-1;39;40;Zr;   x;-46770.00000;300.00000;8267.00000;4.00000;78949790.00000;322.00000;True
79;-3;38;41;Nb;   x;-31650.00000;500.00000;8066.00000;6.00000;78966022.00000;537.00000;True
80;24;52;28;Ni;   x;-23240.00000;600.00000;8088.00000;7.00000;79975051.00000;644.00000;True
80;22;51;29;Cu;   x;-36679.00000;300.00000;8246.00000;4.00000;79960623.00000;322.00000;True
80;20;50;30;Zn;    ;-51648.61900;2.58500;8423.54570;0.03230;79944552.92900;2.77400;False
80;18;49;31;Ga;   x;-59223.67500;2.89100;8508.45450;0.03610;79936420.77300;3.10300;False
80;16;48;32;Ge;   x;-69535.31400;2.05400;8627.57070;0.02570;79925350.77300;2.20500;False
80;14;47;33;As;   x;-72214.60100;3.33300;8651.28240;0.04170;79922474.44000;3.57800;False
80;12;46;34;Se;    ;-77759.48700;0.94700;8710.81420;0.01180;79916521.76100;1.01600;False
80;10;45;35;Br;    ;-75889.02500;0.99300;8677.65410;0.01240;79918529.78400;1.06500;False
80;8;44;36;Kr;    ;-77893.45500;0.69500;8692.93010;0.00870;79916377.94000;0.74500;False
80;6;43;37;Rb;   x;-72175.47600;1.86300;8611.67600;0.02330;79922516.44200;2.00000;False
80;4;42;38;Sr;   x;-70311.46700;3.46400;8578.59660;0.04330;79924517.53800;3.71800;False
80;2;41;39;Y;   x;-61148.16200;6.24200;8454.27590;0.07800;79934354.75000;6.70100;False
80;0;40;40;Zr;   x;-54760.00000;300.00000;8365.00000;4.00000;79941213.00000;322.00000;True
80;-2;39;41;Nb;   x;-38420.00000;400.00000;8151.00000;5.00000;79958754.00000;429.00000;True
81;25;53;28;Ni;   x;-16090.00000;700.00000;8000.00000;9.00000;80982727.00000;751.00000;True
81;23;52;29;Cu;   x;-31910.00000;300.00000;8185.00000;4.00000;80965743.00000;322.00000;True
81;21;51;30;Zn;   x;-46199.66900;5.03000;8351.92620;0.06210;80950402.61700;5.40000;False
81;19;50;31;Ga;   x;-57627.96200;3.26400;8483.35760;0.04030;80938133.84100;3.50300;False
81;17;49;32;Ge;   x;-66291.69500;2.05500;8580.65870;0.02540;80928832.94100;2.20500;False
81;15;48;33;As;    ;-72533.31400;2.64400;8648.05710;0.03260;80922132.28800;2.83800;False
81;13;47;34;Se;    ;-76389.01900;0.97700;8685.99980;0.01210;80917993.01900;1.04900;False
81;11;46;35;Br;    ;-77977.05100;0.97800;8695.94650;0.01210;80916288.19700;1.04900;False
81;9;45;36;Kr;    ;-77696.19900;1.07400;8682.82060;0.01330;80916589.70300;1.15200;False
81;7;44;37;Rb;    ;-75456.70400;4.90400;8645.51390;0.06050;80918993.90000;5.26500;False
81;5;43;38;Sr;   x;-71528.13400;3.12800;8587.35450;0.03860;80923211.39300;3.35800;False
81;3;42;39;Y;   x;-65712.91900;5.40500;8505.90310;0.06670;80929454.28300;5.80200;False
81;1;41;40;Zr;   x;-57524.41800;92.21800;8395.15190;1.13850;80938245.00000;99.00000;False
81;-1;40;41;Nb;   x;-46360.00000;400.00000;8248.00000;5.00000;80950230.00000;429.00000;True
81;-3;39;42;Mo;   x;-31460.00000;500.00000;8054.00000;6.00000;80966226.00000;537.00000;True
82;26;54;28;Ni;   x;-10720.00000;800.00000;7935.00000;10.00000;81988492.00000;859.00000;True
82;24;53;29;Cu;   x;-25730.00000;400.00000;8108.00000;5.00000;81972378.00000;429.00000;True
82;22;52;30;Zn;   x;-42313.96000;3.07400;8301.11750;0.03750;81954574.09700;3.30000;False
82;20;51;31;Ga;   x;-52930.72500;2.42600;8421.04940;0.02960;81943176.53100;2.60400;False
82;18;50;32;Ge;   x;-65415.07500;2.24000;8563.75670;0.02730;81929774.03100;2.40500;False
82;16;49;33;As;   x;-70105.42700;3.72900;8611.41530;0.04550;81924738.73100;4.00300;False
82;14;48;34;Se;    ;-77593.89500;0.46600;8693.19730;0.00570;81916699.53100;0.50000;False
82;12;47;35;Br;    ;-77498.67700;0.97100;8682.49530;0.01180;81916801.75200;1.04200;False
82;10;46;36;Kr;    ;-80591.79509;0.00551;8710.67540;0.00030;81913481.15368;0.00591;False
82;8;45;37;Rb;  IT;-76187.81300;3.00900;8647.42750;0.03670;81918209.02300;3.23000;False
82;6;44;38;Sr;    ;-76010.06200;5.99200;8635.71900;0.07310;81918399.84500;6.43200;False
82;4;43;39;Y;   x;-68064.09700;5.49900;8529.27620;0.06710;81926930.18900;5.90200;False
82;2;42;40;Zr;   x;-63614.06300;1.58400;8465.46660;0.01930;81931707.49700;1.70000;False
82;0;41;41;Nb;   x;-51810.00000;300.00000;8312.00000;4.00000;81944380.00000;322.00000;True
82;-2;40;42;Mo;   x;-40370.00000;400.00000;8163.00000;5.00000;81956661.00000;429.00000;True
83;25;54;29;Cu;   x;-20390.00000;500.00000;8044.00000;6.00000;82978110.00000;537.00000;True
83;23;53;30;Zn;   x;-36290.00000;300.00000;8226.00000;4.00000;82961041.00000;322.00000;True
83;21;52;31;Ga;   x;-49257.12900;2.61200;8372.57560;0.03150;82947120.30000;2.80400;False
83;19;51;32;Ge;   x;-60976.44200;2.42700;8504.34620;0.02920;82934539.10000;2.60400;False
83;17;50;33;As;   x;-69669.33100;2.79900;8599.65400;0.03370;82925206.90000;3.00400;False
83;15;49;34;Se;  -n;-75340.54300;3.03600;8658.55600;0.03660;82919118.60400;3.25900;False
83;13;48;35;Br;    ;-79013.72100;3.79500;8693.38520;0.04570;82915175.28500;4.07300;False
83;11;47;36;Kr;    ;-79990.64300;0.00900;8695.72950;0.00030;82914126.51600;0.00900;False
83;9;46;37;Rb;    ;-79070.63900;2.32900;8675.21930;0.02810;82915114.18100;2.50000;False
83;7;45;38;Sr;    ;-76797.61600;6.83400;8638.40760;0.08230;82917554.37200;7.33600;False
83;5;44;39;Y;   x;-72205.67200;18.63100;8573.65710;0.22450;82922484.02600;20.00000;False
83;3;43;40;Zr;   x;-65911.65900;6.43000;8488.39970;0.07750;82929240.92600;6.90200;False
83;1;42;41;Nb;   x;-57612.91000;162.08000;8378.98890;1.95280;82938150.00000;174.00000;False
83;-1;41;42;Mo;   x;-46340.00000;401.00000;8234.00000;5.00000;82950252.00000;430.00000;True
83;-3;40;43;Tc;   x;-31320.00000;500.00000;8043.00000;6.00000;82966377.00000;537.00000;True
84;26;55;29;Cu;   x;-13720.00000;500.00000;7965.00000;6.00000;83985271.00000;537.00000;True
84;24;54;30;Zn;   x;-31830.00000;400.00000;8171.00000;5.00000;83965829.00000;429.00000;True
84;22;53;31;Ga;   x;-44094.13600;29.80800;8307.52500;0.35490;83952663.00000;32.00000;False
84;20;52;32;Ge;   x;-58148.43500;3.17100;8465.52440;0.03770;83937575.09000;3.40300;False
84;18;51;33;As;   x;-65853.56800;3.17100;8547.93850;0.03770;83929303.29000;3.40300;False
84;16;50;34;Se;    ;-75947.73100;1.96100;8658.79350;0.02330;83918466.76100;2.10500;False
84;14;49;35;Br;    ;-77783.09400;25.73000;8671.32940;0.30630;83916496.41700;27.62200;False
84;12;48;36;Kr;    ;-82439.34527;0.00382;8717.44730;0.00030;83911497.72708;0.00410;False
84;10;47;37;Rb;    ;-79758.97500;2.19400;8676.22440;0.02610;83914375.22300;2.35500;False
84;8;46;38;Sr;    ;-80649.58000;1.24300;8677.51320;0.01480;83913419.11800;1.33400;False
84;6;45;39;Y;    ;-73894.43900;4.29900;8587.78120;0.05120;83920671.06000;4.61500;False
84;4;44;40;Zr;   x;-71421.69200;5.49900;8549.03010;0.06550;83923325.66300;5.90300;False
84;2;43;41;Nb;   x;-61193.84200;0.40100;8417.95630;0.00480;83934305.71100;0.43000;False
84;0;42;42;Mo;   x;-54170.00000;298.00000;8325.00000;4.00000;83941846.00000;320.00000;True
84;-2;41;43;Tc;   x;-37700.00000;400.00000;8120.00000;5.00000;83959527.00000;429.00000;True
85;25;55;30;Zn;   x;-25100.00000;500.00000;8090.00000;6.00000;84973054.00000;537.00000;True
85;23;54;31;Ga;   x;-39744.05900;37.26000;8253.56870;0.43840;84957333.00000;40.00000;False
85;21;53;32;Ge;   x;-53123.42700;3.72900;8401.76890;0.04390;84942969.65800;4.00300;False
85;19;52;33;As;   x;-63189.15200;3.07800;8510.98510;0.03620;84932163.65800;3.30400;False
85;17;51;34;Se; +3p;-72413.64500;2.61300;8610.30450;0.03070;84922260.75800;2.80400;False
85;15;50;35;Br;+n2p;-78575.47800;3.07800;8673.59260;0.03620;84915645.75800;3.30400;False
85;13;49;36;Kr;   +;-81480.34100;2.00000;8698.56330;0.02350;84912527.26000;2.14700;False
85;11;48;37;Rb;    ;-82167.34065;0.00500;8697.44160;0.00030;84911789.73604;0.00537;False
85;9;47;38;Sr;    ;-81103.29000;2.81300;8675.71930;0.03310;84912932.04100;3.02000;False
85;7;46;39;Y;   x;-77842.13100;18.96500;8628.14860;0.22310;84916433.03900;20.36000;False
85;5;45;40;Zr;   x;-73175.19600;6.43000;8564.03940;0.07560;84921443.19900;6.90200;False
85;3;44;41;Nb;   x;-66279.68400;4.09900;8473.71170;0.04820;84928845.83600;4.40000;False
85;1;43;42;Mo;   x;-57509.76000;15.83500;8361.33200;0.18630;84938260.73600;17.00000;False
85;-1;42;43;Tc;   x;-45850.00000;400.00000;8215.00000;5.00000;84950778.00000;429.00000;True
85;-3;41;44;Ru;   x;-30630.00000;500.00000;8027.00000;6.00000;84967117.00000;537.00000;True
86;26;56;30;Zn;   x;-20062.00000;500.00000;8032.00000;6.00000;85978463.00000;537.00000;True
86;24;55;31;Ga;   x;-33760.00000;400.00000;8182.00000;5.00000;85963757.00000;429.00000;True
86;22;54;32;Ge;   x;-49399.92700;437.80200;8354.63000;5.09070;85946967.00000;470.00000;False
86;20;53;33;As;   x;-58962.15000;3.45000;8456.72150;0.04010;85936701.53200;3.70300;False
86;18;52;34;Se;   x;-70503.17500;2.52000;8581.82240;0.02930;85924311.73200;2.70500;False
86;16;51;35;Br; +pp;-75632.26100;3.07800;8632.36590;0.03580;85918805.43200;3.30400;False
86;14;50;36;Kr;    ;-83265.67593;0.00372;8712.02950;0.00030;85910610.62468;0.00399;False
86;12;49;37;Rb;  -n;-82747.00300;0.20000;8696.90140;0.00230;85911167.44300;0.21400;False
86;10;48;38;Sr;    ;-84523.09977;0.00524;8708.45660;0.00030;85909260.72473;0.00563;False
86;8;47;39;Y;   -;-79283.10000;14.14200;8638.42930;0.16440;85914886.09500;15.18200;False
86;6;46;40;Zr;    ;-77969.02300;3.56600;8614.05230;0.04150;85916296.81400;3.82700;False
86;4;45;41;Nb;   x;-69134.06100;5.49900;8502.22310;0.06390;85925781.53600;5.90300;False
86;2;44;42;Mo;   x;-64110.92700;2.93200;8434.71750;0.03410;85931174.09200;3.14700;False
86;0;43;43;Tc;   x;-51570.00000;300.00000;8280.00000;3.00000;85944637.00000;322.00000;True
86;-2;42;44;Ru;   x;-39770.00000;400.00000;8133.00000;5.00000;85957305.00000;429.00000;True
87;25;56;31;Ga;   x;-28870.00000;500.00000;8124.00000;6.00000;86969007.00000;537.00000;True
87;23;55;32;Ge;   x;-43590.00000;300.00000;8285.00000;3.00000;86953204.00000;322.00000;True
87;21;54;33;As;   x;-55617.91400;2.98500;8413.85210;0.03430;86940291.71600;3.20400;False
87;19;53;34;Se;   x;-66426.13300;2.24100;8529.09200;0.02580;86928688.61600;2.40500;False
87;17;52;35;Br;2p-n;-73891.68500;3.17100;8605.91050;0.03640;86920674.01600;3.40400;False
87;15;51;36;Kr;  -n;-80709.53100;0.24600;8675.28400;0.00280;86913354.75900;0.26400;False
87;13;50;37;Rb;    ;-84597.80200;0.00600;8710.98430;0.00030;86909180.52900;0.00600;False
87;11;49;38;Sr;    ;-84880.07643;0.00513;8705.23630;0.00030;86908877.49454;0.00550;False
87;9;48;39;Y;   -;-83018.38700;1.12800;8674.84510;0.01300;86910876.10000;1.21000;False
87;7;47;40;Zr;    ;-79347.14700;4.14600;8623.65450;0.04770;86914817.33800;4.45000;False
87;5;46;41;Nb;   x;-73874.49300;6.80200;8551.75790;0.07820;86920692.47300;7.30200;False
87;3;45;42;Mo;    ;-66884.81700;2.85700;8462.42430;0.03280;86928196.19800;3.06700;False
87;1;44;43;Tc;   x;-57690.05200;4.19200;8347.74490;0.04820;86938067.18500;4.50000;False
87;-1;43;44;Ru;   x;-45730.00000;400.00000;8201.00000;5.00000;86950907.00000;429.00000;True
88;26;57;31;Ga;   x;-22390.00000;500.00000;8050.00000;6.00000;87975963.00000;537.00000;True
88;24;56;32;Ge;   x;-39520.00000;400.00000;8236.00000;5.00000;87957574.00000;429.00000;True
88;22;55;33;As;   x;-50450.00000;200.00000;8351.00000;2.00000;87945840.00000;215.00000;True
88;20;54;34;Se;   x;-63884.20300;3.35700;8495.00450;0.03820;87931417.49000;3.60400;False
88;18;53;35;Br;  ++;-70715.96700;3.17100;8563.74790;0.03600;87924083.29000;3.40400;False
88;16;52;36;Kr;   x;-79691.29500;2.60800;8656.84990;0.02960;87914447.87900;2.80000;False
88;14;51;37;Rb;    ;-82609.00400;0.15900;8681.11540;0.00180;87911315.59000;0.17000;False
88;12;50;38;Sr;    ;-87921.62876;0.00561;8732.59580;0.00030;87905612.25300;0.00600;False
88;10;49;39;Y;   -;-84299.02900;1.50000;8682.53960;0.01700;87909501.27400;1.61000;False
88;8;48;40;Zr;    ;-83628.87400;5.40300;8666.03390;0.06140;87910220.71500;5.80000;False
88;6;47;41;Nb;    ;-76171.55500;57.80800;8572.40130;0.65690;87918226.47600;62.05900;False
88;4;46;42;Mo;   x;-72686.55300;3.81900;8523.90870;0.04340;87921967.77900;4.10000;False
88;2;45;43;Tc;   x;-61670.30100;4.09900;8389.83380;0.04660;87933794.21100;4.40000;False
88;0;44;44;Ru;   x;-54340.00000;300.00000;8298.00000;3.00000;87941664.00000;322.00000;True
88;-2;43;45;Rh;   x;-36860.00000;400.00000;8090.00000;5.00000;87960429.00000;429.00000;True
89;25;57;32;Ge;   x;-33040.00000;400.00000;8161.00000;4.00000;88964530.00000;429.00000;True
89;23;56;33;As;   x;-46530.00000;300.00000;8304.00000;3.00000;88950048.00000;322.00000;True
89;21;55;34;Se;   x;-58992.39800;3.72900;8435.27990;0.04190;88936669.05800;4.00300;False
89;19;54;35;Br;   x;-68274.27100;3.26400;8530.78020;0.03670;88926704.55800;3.50400;False
89;17;53;36;Kr;   x;-76535.79500;2.14200;8614.81580;0.02410;88917835.44900;2.30000;False
